level1=
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|45|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
18|40|40|37|40|14|
1|40|40|40|16|14|
36|40|16|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|32|40|40|14|
29|15|40|37|40|14|
1|40|40|40|40|14|
30|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
31|40|40|40|7|14|
1|40|40|37|40|14|
1|40|40|40|40|22|
33|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|35|
1|40|16|37|40|14|
1|40|40|40|40|14|
34|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|32|14|
1|40|40|40|40|14|
34|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|35|
1|40|40|37|40|14|
36|21|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
18|40|40|37|40|14|
1|40|43|40|40|14|
36|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
18|40|40|37|40|14|
1|40|40|40|40|14|
18|40|40|37|40|14|
1|40|40|40|40|14|
2|40|40|37|40|14|
3|40|40|40|40|14|
3|40|40|37|40|14|
3|16|40|40|40|14|
3|40|40|37|40|14|
1|40|40|40|40|35|
1|40|40|37|40|14|
1|40|40|40|40|14|
36|40|40|37|40|14|
1|40|40|40|40|14|
1|40|15|37|40|14|
2|40|40|40|40|14|
3|40|40|37|40|14|
2|40|40|40|40|14|
2|40|40|37|40|14|
1|40|40|15|40|14|
1|40|40|37|40|35|
1|21|40|40|40|14|
3|40|40|37|16|14|
1|40|40|40|40|14|
2|40|40|37|40|14|
1|40|40|40|40|14|
3|40|40|37|40|20|
2|40|40|40|40|14|
1|40|40|37|40|14|
3|40|40|40|40|14|
2|15|40|37|40|14|
1|40|40|40|40|14|
3|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
18|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
2|40|40|37|40|14|
3|40|40|40|40|14|
2|40|40|37|40|14|
2|40|40|40|40|14|
1|40|40|37|40|35|
1|40|40|43|40|14|
18|40|40|37|40|14|
1|40|40|40|40|14|
18|40|40|37|40|14|
1|40|40|40|40|14|
31|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
31|40|40|40|16|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
2|40|16|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|20|
2|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|43|40|40|40|14|
31|40|40|37|40|14|
1|40|40|40|32|14|
1|40|40|37|40|14|
2|40|40|40|40|14|
1|40|40|37|40|14|
18|40|40|40|40|14|
1|40|40|37|40|14|
30|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
3|40|40|37|40|14|
2|16|40|40|40|14|
1|40|40|37|40|14|
18|40|40|40|40|14|
1|40|40|37|43|14|
2|40|40|40|40|14|
1|16|40|37|40|14|
18|40|40|40|40|14|
1|40|40|37|40|14|
31|40|40|40|40|14|
1|40|40|37|40|14|
1|40|16|40|40|14|
31|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
18|40|40|40|40|14|
1|40|40|37|16|14|
2|40|40|40|40|14|
1|16|40|37|40|14|
1|32|40|40|40|14|
30|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
3|40|40|40|40|14|
2|40|40|37|40|14|
1|40|40|40|16|14|
18|40|40|37|40|14|&EOF1=true&
