level2=
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|45|40|14|
1|40|43|37|43|14|
29|40|40|40|16|14|
1|40|40|37|40|14|
29|40|40|40|40|14|
1|40|43|37|40|14|
29|15|40|40|40|14|
1|40|40|37|40|14|
29|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|15|40|14|
30|40|40|37|40|14|
1|17|40|16|40|14|
1|40|40|37|40|14|
30|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
31|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|17|40|37|17|14|
31|40|40|40|40|14|
1|40|40|37|40|14|
1|6|40|17|6|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|20|
1|42|40|40|40|14|
1|40|40|37|40|14|
1|16|40|40|40|14|
1|40|40|37|40|14|
33|40|40|40|16|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|17|16|37|40|14|
1|15|40|40|40|14|
34|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|40|40|14|
1|40|40|40|15|14|
3|40|40|11|40|14|
3|40|40|40|40|14|
3|15|40|40|40|14|
5|40|40|37|17|14|
1|40|40|40|40|14|
1|16|40|37|40|14|
1|40|40|16|40|14|
34|40|40|37|40|14|
1|40|40|40|40|14|
1|40|15|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|42|40|37|40|14|
34|40|40|40|40|14|
1|15|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
34|16|16|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
33|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|42|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|20|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|15|37|15|14|
1|40|42|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|16|14|
1|40|40|40|40|20|
1|40|40|37|40|14|
1|40|40|40|7|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|20|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|20|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|20|
1|40|17|37|40|14|
1|40|40|40|60|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|15|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|&EOF2=true&
