level5=
1|40|40|40|40|12|
1|40|40|37|40|12|
1|40|40|40|40|12|
1|40|40|37|40|12|
1|40|40|45|40|12|
1|40|40|37|40|12|
1|40|40|40|40|12|
1|40|40|37|40|12|
1|40|40|40|40|12|
1|40|40|37|40|35|
1|40|40|40|40|12|
1|40|40|40|40|12|
1|40|40|37|40|12|
1|40|40|40|40|12|
1|40|40|37|40|12|
1|40|40|40|40|35|
1|40|40|37|40|12|
1|40|40|40|40|12|
1|40|40|37|40|12|
1|40|40|40|40|35|
1|40|40|37|40|12|
1|40|40|40|40|12|
1|40|40|40|40|35|
1|40|40|37|40|12|
1|40|40|40|40|12|
1|40|40|37|40|35|
1|40|40|40|40|12|
1|40|40|37|40|12|
1|40|40|40|40|12|
1|40|17|37|40|12|
1|40|40|40|40|12|
1|40|40|37|40|12|
1|40|40|40|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|20|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|17|20|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|40|40|20|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
3|40|40|37|40|14|
3|40|40|40|40|14|
1|40|40|37|40|20|
1|40|40|40|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|20|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
29|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|35|
1|40|40|40|40|14|
1|40|17|37|40|14|
29|40|40|40|40|14|
1|40|17|40|40|14|
1|40|40|37|40|35|
1|40|40|40|40|14|
1|40|40|37|6|14|
29|40|17|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|17|40|37|40|14|
29|40|40|40|40|14|
1|40|40|37|40|14|
1|17|40|40|40|14|
1|40|17|40|40|14|
29|40|40|37|40|14|
1|40|40|40|40|14|
2|40|7|37|40|14|
3|40|40|40|40|14|
1|40|40|37|40|14|
1|17|40|40|40|14|
2|40|17|37|40|14|
2|40|40|40|40|14|
34|40|40|37|40|14|
1|40|40|40|17|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
34|40|40|40|40|35|
1|17|40|37|17|14|
5|40|40|40|40|14|
1|21|40|37|40|14|
1|40|17|40|40|14|
5|40|40|37|40|14|
5|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|40|40|20|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|17|14|
1|40|40|37|40|14|
34|40|40|40|40|14|
5|17|40|37|17|14|
5|40|40|40|40|14|
1|40|40|40|17|14|
1|40|40|37|40|14|
34|40|40|40|40|14|
5|40|40|37|17|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|17|40|40|14|
1|17|40|37|40|14|
34|40|40|40|40|14|
1|40|40|37|17|14|
1|40|40|17|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
33|17|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|17|14|
1|40|40|40|40|14|
1|17|40|37|40|14|
1|40|40|40|40|14|
34|40|40|37|40|14|
1|40|40|40|40|14|
1|40|17|40|23|22|
1|40|40|37|40|14|
1|21|40|40|40|14|
1|40|40|37|40|14|
31|40|40|40|40|14|
1|40|40|37|40|14|
1|17|40|40|40|14|
1|40|17|37|40|14|
1|40|40|40|40|14|
33|40|40|37|40|14|
1|40|40|40|17|14|
1|40|17|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
31|17|40|37|40|14|
1|40|17|40|40|14|
1|40|40|37|17|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
31|40|40|40|17|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|40|17|14|
1|6|40|37|40|14|
1|40|40|40|40|14|
31|40|40|37|17|14|
1|40|40|40|40|14|
1|40|17|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
31|10|40|40|40|14|
1|17|40|37|17|14|
1|40|40|40|40|14|
1|40|17|40|17|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
30|40|40|37|17|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|17|40|40|14|
1|17|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|17|14|
1|40|10|17|40|14|
5|40|40|37|40|14|
36|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
5|17|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|17|14|
1|40|40|40|40|14|
36|17|40|37|40|14|
1|40|40|40|40|14|
5|40|40|37|40|14|
1|40|40|40|40|14|
5|40|40|40|40|14|
5|40|40|37|40|14|
30|40|40|40|40|35|
5|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|7|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|35|
1|40|40|37|40|14|
2|40|40|40|17|14|
3|40|40|40|40|14|
1|40|40|37|40|35|
2|21|40|40|40|14|
1|17|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
5|40|40|37|40|14|
30|40|40|40|40|14|
5|40|40|37|40|14|
5|40|40|40|40|14|
5|40|40|40|40|14|
1|40|40|37|40|14|
31|40|40|40|40|14|
1|40|40|37|17|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
31|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|7|14|
1|40|40|37|40|14|
31|40|40|40|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
31|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
31|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
31|40|40|37|40|14|
3|40|40|40|40|14|
2|40|40|37|40|14|
3|40|40|40|40|14|
2|40|40|37|40|14|
3|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
