level6=
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|45|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|17|14|
1|40|40|40|40|14|
1|40|40|37|17|14|
1|40|40|40|40|14|
1|40|40|37|17|14|
1|40|40|40|40|14|
1|40|40|37|17|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|17|14|
1|40|17|37|40|14|
1|40|40|40|17|14|
1|40|40|37|40|14|
1|17|40|40|40|14|
1|40|40|37|17|14|
1|40|40|40|40|14|
1|17|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|17|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|17|14|
1|40|40|37|40|14|
1|40|17|40|40|14|
1|40|40|37|40|14|
1|15|40|40|40|14|
1|40|40|37|23|22|
1|40|15|40|40|14|
1|40|40|37|17|14|
1|17|40|15|40|14|
1|40|40|37|15|14|
1|40|40|40|16|14|
1|40|40|37|16|20|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|17|40|16|40|14|
1|40|40|37|17|14|
1|17|40|16|40|14|
1|40|15|37|40|14|
1|40|40|40|23|22|
1|40|40|37|40|14|
1|15|16|40|40|14|
1|40|40|37|17|14|
1|40|40|40|16|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|41|40|37|40|14|
1|40|8|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|9|14|
1|17|40|40|40|14|
1|40|40|37|40|14|
1|40|17|40|40|14|
1|40|40|37|40|14|
1|40|17|40|40|14|
1|40|40|37|9|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|8|40|6|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|17|37|40|14|
1|40|40|9|40|14|
1|40|40|37|17|14|
1|40|40|17|40|14|
1|40|40|37|44|14|
1|40|40|7|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|15|40|40|14|
1|40|40|37|17|20|
1|40|40|40|40|14|
1|40|16|37|40|14|
1|40|40|15|40|14|
1|40|40|37|40|14|
1|15|16|40|40|14|
1|40|40|37|40|14|
1|17|40|40|40|14|
1|16|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|16|14|
1|40|40|40|17|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|43|14|
1|40|40|40|40|14|
1|17|40|37|40|14|
1|40|17|40|40|14|
1|40|40|37|40|14|
1|40|40|40|17|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|16|40|37|40|14|
1|43|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|17|14|
1|40|40|37|16|14|
1|42|40|40|40|14|
1|40|40|37|40|14|
1|40|40|16|40|14|
1|40|17|37|40|14|
1|40|40|40|23|22|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|16|14|
1|40|40|40|40|14|
1|40|40|37|43|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|6|40|17|14|
1|43|40|37|40|14|
1|40|40|16|17|14|
1|40|40|37|23|22|
1|40|40|16|16|14|
1|40|40|37|40|14|
1|40|40|40|15|14|
1|40|40|37|15|14|
1|44|16|40|15|14|
1|40|40|37|15|14|
1|40|40|40|7|14|
1|40|40|37|16|14|
1|40|40|40|40|14|
1|16|40|37|40|14|
1|40|40|40|16|14|
1|40|40|37|40|14|
1|16|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|16|37|40|14|
1|40|40|40|40|14|
1|6|40|37|40|14|
1|40|40|43|23|22|
1|40|40|37|40|14|
1|16|16|16|40|14|
1|60|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|
1|40|40|40|40|14|
1|40|40|37|40|14|&EOF6=true&
